[Fri Sep 05 20:18:23.682360 2014] [:error] [pid 3051] [client 127.0.0.1:35337] PHP Warning:  Unknown: failed to open stream: Permission denied in Unknown on line 0
[Fri Sep 05 20:18:23.682412 2014] [:error] [pid 3051] [client 127.0.0.1:35337] PHP Fatal error:  Unknown: Failed opening required '/var/www/estruturado/index.php' (include_path='.:/usr/share/php:/usr/share/pear') in Unknown on line 0
[Fri Sep 05 20:21:25.634201 2014] [:error] [pid 3051] [client 127.0.0.1:35397] PHP Warning:  Unknown: failed to open stream: Permission denied in Unknown on line 0
[Fri Sep 05 20:21:25.634288 2014] [:error] [pid 3051] [client 127.0.0.1:35397] PHP Fatal error:  Unknown: Failed opening required '/var/www/estruturado/index.php' (include_path='.:/usr/share/php:/usr/share/pear') in Unknown on line 0
[Fri Sep 05 20:21:43.400636 2014] [:error] [pid 3054] [client 127.0.0.1:35435] PHP Warning:  Unknown: failed to open stream: Permission denied in Unknown on line 0
[Fri Sep 05 20:21:43.400705 2014] [:error] [pid 3054] [client 127.0.0.1:35435] PHP Fatal error:  Unknown: Failed opening required '/var/www/estruturado/login.php' (include_path='.:/usr/share/php:/usr/share/pear') in Unknown on line 0
[Fri Sep 05 20:24:25.899414 2014] [:error] [pid 3050] [client 127.0.0.1:35440] PHP Warning:  Unknown: failed to open stream: Permission denied in Unknown on line 0
[Fri Sep 05 20:24:25.899480 2014] [:error] [pid 3050] [client 127.0.0.1:35440] PHP Fatal error:  Unknown: Failed opening required '/var/www/estruturado/index.php' (include_path='.:/usr/share/php:/usr/share/pear') in Unknown on line 0
[Fri Sep 05 20:24:27.312131 2014] [:error] [pid 3699] [client 127.0.0.1:35444] PHP Warning:  Unknown: failed to open stream: Permission denied in Unknown on line 0
[Fri Sep 05 20:24:27.312180 2014] [:error] [pid 3699] [client 127.0.0.1:35444] PHP Fatal error:  Unknown: Failed opening required '/var/www/estruturado/index.php' (include_path='.:/usr/share/php:/usr/share/pear') in Unknown on line 0
[Fri Sep 05 20:35:50.549590 2014] [:error] [pid 3699] [client 127.0.0.1:35851] PHP Warning:  Unknown: failed to open stream: Permission denied in Unknown on line 0
[Fri Sep 05 20:35:50.549681 2014] [:error] [pid 3699] [client 127.0.0.1:35851] PHP Fatal error:  Unknown: Failed opening required '/var/www/estruturado/index.php' (include_path='.:/usr/share/php:/usr/share/pear') in Unknown on line 0
[Fri Sep 05 20:38:57.228513 2014] [:error] [pid 3055] [client 127.0.0.1:35874] PHP Warning:  Unknown: failed to open stream: Permission denied in Unknown on line 0
[Fri Sep 05 20:38:57.228589 2014] [:error] [pid 3055] [client 127.0.0.1:35874] PHP Fatal error:  Unknown: Failed opening required '/var/www/estruturado/index.php' (include_path='.:/usr/share/php:/usr/share/pear') in Unknown on line 0
[Fri Sep 05 20:38:58.053741 2014] [:error] [pid 3051] [client 127.0.0.1:35875] PHP Warning:  Unknown: failed to open stream: Permission denied in Unknown on line 0
[Fri Sep 05 20:38:58.053794 2014] [:error] [pid 3051] [client 127.0.0.1:35875] PHP Fatal error:  Unknown: Failed opening required '/var/www/estruturado/index.php' (include_path='.:/usr/share/php:/usr/share/pear') in Unknown on line 0
[Fri Sep 05 20:39:11.980686 2014] [:error] [pid 3052] [client 127.0.0.1:35877] PHP Notice:  Undefined index: login in /var/www/estruturado/index.php on line 8
[Fri Sep 05 20:39:11.980877 2014] [:error] [pid 3052] [client 127.0.0.1:35877] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 15
[Fri Sep 05 20:39:11.980903 2014] [:error] [pid 3052] [client 127.0.0.1:35877] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:39:11.980916 2014] [:error] [pid 3052] [client 127.0.0.1:35877] PHP Notice:  Undefined property: stdClass::$acesso in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:39:11.980928 2014] [:error] [pid 3052] [client 127.0.0.1:35877] PHP Notice:  Undefined property: stdClass::$ip in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:39:16.585813 2014] [:error] [pid 3052] [client 127.0.0.1:35877] PHP Warning:  mysqli::mysqli(): (28000/1045): Access denied for user 'root'@'localhost' (using password: YES) in /var/www/estruturado/classes/conexao.php on line 18, referer: http://estruturado.local/login.php
[Fri Sep 05 20:39:16.585920 2014] [:error] [pid 3052] [client 127.0.0.1:35877] PHP Warning:  mysqli::query(): Couldn't fetch Db in /var/www/estruturado/login.php on line 28, referer: http://estruturado.local/login.php
[Fri Sep 05 20:39:19.861580 2014] [:error] [pid 3052] [client 127.0.0.1:35877] PHP Warning:  mysqli::mysqli(): (28000/1045): Access denied for user 'root'@'localhost' (using password: YES) in /var/www/estruturado/classes/conexao.php on line 18, referer: http://estruturado.local/login.php
[Fri Sep 05 20:39:19.861678 2014] [:error] [pid 3052] [client 127.0.0.1:35877] PHP Warning:  mysqli::query(): Couldn't fetch Db in /var/www/estruturado/login.php on line 28, referer: http://estruturado.local/login.php
